listing_id,name,city,property_type,amenities,price,minimum_nights,review_scores_rating,instant_bookable,host_id
33106514,Appartement calme Sentier Montorgueil,Paris,Entire apartment,"[""Dishes and silverware"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",125,2,100.0,f,80
33263741,Trendy and spacious flat in the heart of Paris,Paris,Entire apartment,"[""TV"", ""Kitchen"", ""Lockbox"", ""Smoke alarm"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Dryer"", ""Wifi""]",52,2,100.0,f,81
33554444,Lovely flat with balcony in Le Marais,Paris,Entire apartment,"[""Kitchen"", ""Iron"", ""Coffee maker"", ""Hangers"", ""Smoke alarm"", ""Cooking basics"", ""Host greets you"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Wifi""]",90,2,100.0,f,82
33794646,Lovely flat near the Opera and Gare du Nord,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Kitchen"", ""Elevator"", ""First aid kit"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",80,2,100.0,f,83
33871799,Charmant appartement ancien au coeur du Xï¿½me,Paris,Entire apartment,"[""TV"", ""Iron"", ""Smoke alarm"", ""Breakfast"", ""Long term stays allowed"", ""Elevator"", ""Essentials"", ""Heating"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi""]",95,2,100.0,f,84
34086057,Un oasis de calme et de lumiï¿½re dans le 18e,Paris,Entire apartment,"[""Kitchen"", ""Iron"", ""Smoke alarm"", ""Breakfast"", ""Heating"", ""Shampoo"", ""Elevator"", ""Essentials"", ""Washer"", ""Long term stays allowed""]",27,2,100.0,f,85
34387369,Appartement Haussmanien Opera /Galleries Lafayette,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed"", ""TV""]",120,2,100.0,f,86
34646778,"Luxurious flat, balcony view on the Eiffel tower",Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",90,2,100.0,f,87
34860468,"Bel appartement parisien, parfait pour un couple !",Paris,Entire apartment,"[""Heating"", ""Iron"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",95,2,100.0,f,88
34975654,Appartement cosy au pied de Montmartre / Pigalle,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Breakfast"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""TV"", ""Stove"", ""Coffee maker"", ""Microwave""]",80,2,100.0,f,89
35180577,Cosy and luminous flat in the center of Paris,Paris,Entire apartment,"[""Iron"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",130,2,100.0,f,90
35478633,Appartement de charme en plein centre,Paris,Entire apartment,"[""Heating"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Cable TV"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",120,2,100.0,f,91
35543595,"Spacious, rustic & cozy Apt. with Sacre Coeur view",Paris,Entire apartment,"[""Hair dryer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Essentials""]",45,2,100.0,f,92
36433676,Joli 2 piï¿½ces dans le 13e art de Paris,Paris,Entire apartment,"[""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",30,2,100.0,f,93
37372446,Cocon parisien proche transport,Paris,Entire apartment,"[""Iron"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",48,2,100.0,f,94
39578618,Appartement de charme ï¿½ Montmartre,Paris,Entire apartment,"[""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",70,2,100.0,f,95
39661325,Cosy apartment in a courtyard in Paris,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Breakfast""]",80,2,100.0,f,96
40138837,Charming apartment in Montmartre,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Oven"", ""Patio or balcony"", ""Heating"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""Stove"", ""Coffee maker""]",110,2,100.0,f,97
40414327,"Modern 1 bedroom flat, Calm & Cosy",Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",120,2,100.0,f,98
40479799,Parisian Appartement near Pï¿½re Lachaise,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",75,2,100.0,f,99
40673335,COSY APARTMENT IN HEART OF PARIS NEAR THE LOUVRE,Paris,Entire apartment,"[""Table corner guards"", ""Outlet covers"", ""Childrenâs books and toys"", ""Essentials"", ""Childrenâs dinnerware"", ""Hangers"", ""Changing table"", ""Smoke alarm"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Baby bath"", ""Cable TV"", ""Paid parking off premises"", ""Bread maker"", ""Bed linens"", ""Carbon monoxide alarm""]",300,2,100.0,f,100
41221517,Cosy appartment near Montmartre,Paris,Entire apartment,"[""Oven"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Stove""]",60,2,100.0,f,101
7815159,La Casa de Sacha :),Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",60,2,100.0,t,102
9404380,??? Cozy Apartment - Paris - 9ï¿½me Arrondissement,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",99,2,100.0,t,103
11784311,Bright 1bedrm in vibrant Oberkampf,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",65,2,100.0,t,104
12635550,Montparnasse Apartment - Studio,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",56,2,100.0,t,105
17033199,Lovely 2 rooms apartment in Montmartre,Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Breakfast"", ""Coffee maker"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Dishwasher"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",79,2,100.0,t,106
17571318,"Appartement Paris 15, quartier Cambronne",Paris,Entire apartment,"[""Iron"", ""Washer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Hangers"", ""TV"", ""Breakfast""]",60,2,100.0,t,107
19434766,Charmant 2 piï¿½ces ï¿½ deux pas des Champs Elysees,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Cable TV"", ""Kitchen"", ""Elevator"", ""Fire extinguisher"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",80,2,100.0,t,108
19797495,"Love nest in the center of Paris, Ile de la Cite.",Paris,Entire apartment,"[""TV"", ""Iron"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Paid parking off premises"", ""Host greets you"", ""Fire extinguisher"", ""Private entrance"", ""Hot water"", ""Long term stays allowed"", ""Elevator"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Luggage dropoff allowed""]",95,2,100.0,t,109
19982685,Nice studio with nice views in Paris,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",80,2,100.0,t,110
20011589,44m2 de charme quartier belleville buttes-chaumont,Paris,Entire apartment,"[""Heating"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""Breakfast""]",70,2,100.0,t,111
25455308,Briques et chine dans le 18e arrondissement,Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Free street parking"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",80,2,100.0,t,112
28117805,Appartement cosy & lumineux dans Paris Nord,Paris,Entire apartment,"[""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed""]",70,2,100.0,t,113
28283916,Canal Saint Martin - 2 piï¿½ces 50m2,Paris,Entire apartment,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",130,2,100.0,t,114
30461794,Cosy Parisian flat  - 10 mins from Eiffel Tower!,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",95,2,100.0,t,115
35080094,Lovely apartment in Montmartre/Batignolles/Pigalle,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Breakfast"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""Dishwasher"", ""TV"", ""Stove"", ""Coffee maker""]",100,2,100.0,t,116
38128831,"Appart studio Coeur de Paris, Emplacement premium",Paris,Entire apartment,"[""Shampoo"", ""Iron"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Long term stays allowed""]",110,2,100.0,t,117
464235,Montmartre Flat with lovely terrace,Paris,Entire apartment,"[""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",73,1,100.0,f,118
2088571,Trï¿½s beau studio place d'italie,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Smoke alarm"", ""Elevator"", ""Long term stays allowed""]",166,1,100.0,t,119
3632090,Parisian flat 5 min Eiffel Tower,Paris,Entire apartment,"[""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",76,1,100.0,f,120
3753236,2 rooms flat next to Eiffel tower,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",47,1,100.0,f,121
3795260,Lovely room nearby Gare de Lyon,Paris,Entire apartment,"[""First aid kit"", ""Heating"", ""Kitchen"", ""Washer"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cable TV""]",50,1,100.0,f,122
5190949,Cosy & spacious apartment + great location,Paris,Entire apartment,"[""Patio or balcony"", ""Outlet covers"", ""Childrenâs books and toys"", ""Essentials"", ""Childrenâs dinnerware"", ""Stove"", ""Hot water"", ""Hangers"", ""Changing table"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Crib"", ""Long term stays allowed"", ""High chair"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Breakfast"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",110,1,100.0,f,123
5744891,Cosy little appartment for 2 people,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",55,1,100.0,f,124
6022963,2 piï¿½ces cosy canal St Martin,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",90,1,100.0,f,125
6269782,Appartement ideal au coeur de Paris,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",50,1,100.0,f,126
6449299,Petit appartement calme et lumineux,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",60,1,100.0,f,127
6558030,Stunning appartement in the Marais,Paris,Entire apartment,"[""Dishwasher"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Indoor fireplace"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Fire extinguisher"", ""Cable TV"", ""Shampoo"", ""Carbon monoxide alarm""]",280,1,100.0,f,128
6746746,Studio ï¿½ deux pas des Champs-Elyees,Paris,Entire apartment,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",75,1,100.0,f,129
6834461,Nice 2-rooms apt in SoPi/Montmartre,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",60,1,100.0,f,130
6890207,Charming appartment near Montmartre,Paris,Entire apartment,"[""Shampoo"", ""Hot tub"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",85,1,100.0,f,131
7028549,2 Room Apt Terrace 5m Champs Elysee,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",99,1,100.0,f,132
7090670,Appartement charmant 17e,Paris,Entire apartment,"[""Shampoo"", ""TV"", ""Kitchen"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",40,1,100.0,f,133
7201674,Loft sous les toits,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Washer"", ""Long term stays allowed"", ""Cable TV""]",99,1,100.0,f,134
7567920,Bright and spacious apartment,Paris,Entire apartment,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cable TV""]",89,1,100.0,f,135
7728575,Appartement au calme sur Paris 16,Paris,Entire apartment,"[""Shampoo"", ""First aid kit"", ""Hot tub"", ""Heating"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",90,1,100.0,f,136
7977959,SUPER CUTE APPARTMENT IN MONTMARTRE,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",65,1,100.0,f,137
8008610,Appart. 2 piï¿½ces - Paris 9ï¿½me,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",90,1,100.0,f,138
8061863,Charming 2 rooms 50mï¿½ - Bastille,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Breakfast"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",75,1,100.0,f,139
8322943,Beautiful studio in Montmartre,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",35,1,100.0,f,140
9266503,Studio 22m2 au c??ur de paris !,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Cleaning before checkout"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",90,1,100.0,f,141
9577145,"Nice, calm and very sunny studio in Montparnasse",Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",68,1,100.0,t,142
9809978,Cosy Flat rue des Batignolles,Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",85,1,100.0,f,143
10620549,Super peaceful flat in South Pigalle,Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",55,1,100.0,f,144
10855807,Very central designer apartment,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",60,1,100.0,f,145
11208048,2 piï¿½ces sous les toits,Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",38,1,100.0,f,146
